Date,Snow Water Equivalent [mm],Accumulated Precipitation [mm],Precipitation Increment [mm],Tmax (degC),Tmin (degC),Tmean (degC),Year,DOY,Snow on Ground
2013-07-23,0.000,574.040,0.000,27.278,10.722,19.222,2013,204,0
2013-07-24,0.000,574.040,0.000,26.389,14.111,19.778,2013,205,0
2013-07-25,0.000,574.040,0.000,27.611,13.611,20.722,2013,206,0
2013-07-26,0.000,574.040,0.000,27.500,14.000,20.500,2013,207,0
2013-07-27,0.000,574.040,0.000,24.500,12.389,18.778,2013,208,0
2013-07-28,0.000,574.040,0.000,21.889,9.500,15.778,2013,209,0
2013-07-29,0.000,574.040,0.000,22.278,8.778,16.222,2013,210,0
2013-07-30,0.000,574.040,0.000,23.500,10.000,16.889,2013,211,0
2013-07-31,0.000,574.040,0.000,26.000,11.778,19.000,2013,212,0
2013-08-01,0.000,574.040,0.000,22.278,6.389,16.222,2013,213,0
2013-08-02,0.000,574.040,0.000,18.722,4.778,12.111,2013,214,0
2013-08-03,0.000,574.040,2.540,21.222,6.500,14.222,2013,215,0
2013-08-04,0.000,576.580,0.000,24.889,11.500,18.222,2013,216,0
2013-08-05,0.000,576.580,0.000,24.889,11.778,18.611,2013,217,0
2013-08-06,0.000,576.580,0.000,23.778,13.000,19.611,2013,218,0
2013-08-07,0.000,576.580,0.000,27.000,13.611,20.389,2013,219,0
2013-08-08,0.000,576.580,0.000,25.611,12.000,19.722,2013,220,0
2013-08-09,0.000,576.580,0.000,25.000,10.778,17.722,2013,221,0
2013-08-10,0.000,576.580,0.000,24.111,12.278,18.278,2013,222,0
2013-08-11,0.000,576.580,0.000,22.389,12.000,17.611,2013,223,0
2013-08-12,0.000,576.580,0.000,24.000,12.889,19.000,2013,224,0
2013-08-13,0.000,576.580,0.000,24.778,12.778,18.722,2013,225,0
2013-08-14,0.000,576.580,0.000,26.222,12.889,19.611,2013,226,0
2013-08-15,0.000,576.580,0.000,28.222,13.000,20.222,2013,227,0
2013-08-16,0.000,576.580,0.000,26.500,12.500,18.722,2013,228,0
2013-08-17,0.000,576.580,0.000,25.778,11.889,18.111,2013,229,0
2013-08-18,0.000,576.580,0.000,25.111,12.500,18.611,2013,230,0
2013-08-19,0.000,576.580,0.000,26.000,12.611,18.500,2013,231,0
2013-08-20,0.000,576.580,0.000,26.111,12.500,18.778,2013,232,0
2013-08-21,0.000,576.580,0.000,25.111,12.111,18.389,2013,233,0
2013-08-22,0.000,576.580,5.080,25.111,12.222,17.889,2013,234,0
2013-08-23,0.000,581.660,0.000,20.389,10.611,15.111,2013,235,0
2013-08-24,0.000,581.660,0.000,23.778,10.222,17.111,2013,236,0
2013-08-25,0.000,581.660,0.000,23.500,10.278,17.000,2013,237,0
2013-08-26,0.000,581.660,0.000,22.111,8.389,15.222,2013,238,0
2013-08-27,0.000,581.660,2.540,25.778,11.111,18.889,2013,239,0
2013-08-28,0.000,584.200,2.540,24.000,12.778,18.389,2013,240,0
2013-08-29,0.000,586.740,0.000,24.278,13.278,18.722,2013,241,0
2013-08-30,0.000,586.740,0.000,22.389,10.222,16.111,2013,242,0
2013-08-31,0.000,586.740,0.000,25.278,10.889,18.000,2013,243,0
2013-09-01,0.000,586.740,0.000,26.500,14.722,19.722,2013,244,0
2013-09-02,0.000,586.740,0.000,20.389,13.222,17.111,2013,245,0
2013-09-03,0.000,586.740,10.160,18.889,13.000,15.500,2013,246,0
2013-09-04,0.000,596.900,0.000,23.611,12.778,17.722,2013,247,0
2013-09-05,0.000,596.900,2.540,20.500,12.222,15.778,2013,248,0
2013-09-06,0.000,599.440,0.000,17.222,7.222,12.000,2013,249,0
2013-09-07,0.000,599.440,0.000,20.278,6.778,12.389,2013,250,0
2013-09-08,0.000,599.440,0.000,18.889,8.389,13.722,2013,251,0
2013-09-09,0.000,599.440,0.000,19.389,7.889,14.611,2013,252,0
2013-09-10,0.000,599.440,0.000,20.611,8.778,14.389,2013,253,0
2013-09-11,0.000,599.440,0.000,22.500,10.889,17.500,2013,254,0
2013-09-12,0.000,599.440,2.540,20.222,10.111,15.111,2013,255,0
2013-09-13,0.000,601.980,2.540,17.500,9.222,13.722,2013,256,0
2013-09-14,0.000,604.520,2.540,18.778,10.889,14.500,2013,257,0
2013-09-15,0.000,607.060,0.000,21.389,12.278,17.111,2013,258,0
2013-09-16,0.000,607.060,0.000,19.278,9.611,14.611,2013,259,0
2013-09-17,0.000,607.060,0.000,15.722,4.722,11.611,2013,260,0
2013-09-18,0.000,607.060,0.000,8.111,2.000,4.389,2013,261,0
2013-09-19,0.000,607.060,2.540,14.722,0.500,8.111,2013,262,0
2013-09-20,0.000,609.600,0.000,20.222,10.000,14.778,2013,263,0
2013-09-21,0.000,609.600,0.000,14.778,4.722,10.222,2013,264,0
2013-09-22,0.000,609.600,0.000,9.000,4.389,6.611,2013,265,0
2013-09-23,0.000,609.600,0.000,11.611,4.889,8.222,2013,266,0
2013-09-24,0.000,609.600,10.160,10.222,2.222,6.111,2013,267,0
2013-09-25,0.000,619.760,20.320,2.278,0.611,1.500,2013,268,0
2013-09-26,7.620,640.080,12.700,6.111,0.611,2.611,2013,269,1
2013-09-27,10.160,652.780,2.540,6.000,-0.611,3.500,2013,270,1
2013-09-28,0.000,655.320,0.000,11.500,3.222,7.778,2013,271,0
2013-09-29,0.000,655.320,7.620,11.278,5.611,8.222,2013,272,0
2013-09-30,0.000,662.940,10.160,8.722,0.611,5.500,2013,273,0
2013-10-01,0.000,0.000,0.000,8.222,-0.778,3.722,2013,274,0
2013-10-02,0.000,0.000,0.000,7.889,-1.778,2.111,2013,275,0
2013-10-03,0.000,0.000,0.000,3.889,-0.889,1.000,2013,276,0
2013-10-04,0.000,0.000,0.000,6.889,-0.611,2.278,2013,277,0
2013-10-05,0.000,0.000,0.000,9.722,-1.111,3.611,2013,278,0
2013-10-06,0.000,0.000,2.540,14.500,2.222,9.722,2013,279,0
2013-10-07,0.000,2.540,0.000,12.889,0.889,8.611,2013,280,0
2013-10-08,0.000,2.540,0.000,4.500,-1.778,1.389,2013,281,0
2013-10-09,0.000,2.540,0.000,8.111,-0.389,4.278,2013,282,0
2013-10-10,0.000,2.540,0.000,7.611,0.000,3.889,2013,283,0
2013-10-11,0.000,2.540,0.000,5.389,-2.000,1.778,2013,284,0
2013-10-12,0.000,2.540,0.000,8.778,-0.222,4.111,2013,285,0
2013-10-13,0.000,2.540,0.000,7.500,-0.722,3.389,2013,286,0
2013-10-14,0.000,2.540,0.000,6.000,-0.222,3.722,2013,287,0
2013-10-15,0.000,2.540,0.000,6.222,-2.222,1.889,2013,288,0
2013-10-16,0.000,2.540,0.000,8.611,-2.722,2.778,2013,289,0
2013-10-17,0.000,2.540,2.540,7.278,0.611,4.000,2013,290,0
2013-10-18,0.000,5.080,0.000,7.778,-1.278,2.889,2013,291,0
2013-10-19,0.000,5.080,0.000,11.278,1.111,6.000,2013,292,0
2013-10-20,0.000,5.080,0.000,10.500,4.278,8.278,2013,293,0
2013-10-21,0.000,5.080,0.000,11.778,1.722,6.111,2013,294,0
2013-10-22,0.000,5.080,0.000,13.000,2.278,6.389,2013,295,0
2013-10-23,0.000,5.080,0.000,13.611,3.778,7.278,2013,296,0
2013-10-24,0.000,5.080,0.000,15.000,3.278,8.722,2013,297,0
2013-10-25,0.000,5.080,0.000,14.389,3.000,8.000,2013,298,0
2013-10-26,0.000,5.080,0.000,14.000,2.778,6.778,2013,299,0
2013-10-27,0.000,5.080,0.000,12.222,1.611,6.778,2013,300,0
2013-10-28,0.000,5.080,17.780,6.222,0.889,3.722,2013,301,0
2013-10-29,15.240,22.860,0.000,3.222,-1.111,1.111,2013,302,1
2013-10-30,10.160,22.860,0.000,1.222,-2.722,-0.278,2013,303,1
2013-10-31,7.620,22.860,5.080,3.778,-2.278,1.500,2013,304,1
2013-11-01,12.700,27.940,0.000,6.222,-0.222,3.278,2013,305,1
2013-11-02,10.160,27.940,2.540,6.722,-2.722,2.778,2013,306,1
2013-11-03,12.700,30.480,2.540,-2.389,-7.500,-4.611,2013,307,1
2013-11-04,15.240,33.020,0.000,-2.889,-8.722,-5.000,2013,308,1
2013-11-05,15.240,33.020,7.620,0.889,-10.278,-3.500,2013,309,1
2013-11-06,25.400,40.640,2.540,4.778,0.500,2.111,2013,310,1
2013-11-07,27.940,43.180,5.080,7.500,1.278,4.500,2013,311,1
2013-11-08,22.860,48.260,0.000,1.278,-1.611,0.111,2013,312,1
2013-11-09,22.860,48.260,0.000,6.000,-2.222,2.722,2013,313,1
2013-11-10,22.860,48.260,0.000,10.778,4.222,6.889,2013,314,1
2013-11-11,22.860,48.260,0.000,11.500,3.000,7.722,2013,315,1
2013-11-12,22.860,48.260,0.000,13.611,4.222,9.389,2013,316,1
2013-11-13,22.860,48.260,0.000,6.111,0.389,3.889,2013,317,1
2013-11-14,22.860,48.260,0.000,4.722,-1.222,1.222,2013,318,1
2013-11-15,22.860,48.260,0.000,0.000,-4.389,-1.778,2013,319,1
2013-11-16,22.860,48.260,10.160,-1.611,-4.722,-3.111,2013,320,1
2013-11-17,33.020,58.420,2.540,1.500,-3.278,-1.778,2013,321,1
2013-11-18,35.560,60.960,5.080,5.222,-1.722,2.500,2013,322,1
2013-11-19,40.640,66.040,30.480,3.000,0.500,1.722,2013,323,1
2013-11-20,76.200,96.520,27.940,2.611,-6.389,-0.278,2013,324,1
2013-11-21,86.360,124.460,0.000,-1.222,-7.389,-4.222,2013,325,1
2013-11-22,86.360,124.460,2.540,2.611,-7.889,-2.278,2013,326,1
2013-11-23,88.900,127.000,0.000,7.278,-4.889,0.500,2013,327,1
2013-11-24,88.900,127.000,0.000,7.389,-3.278,2.889,2013,328,1
2013-11-25,88.900,127.000,0.000,10.278,1.611,5.500,2013,329,1
2013-11-26,88.900,127.000,0.000,8.778,1.278,5.500,2013,330,1
2013-11-27,88.900,127.000,0.000,7.500,3.500,5.000,2013,331,1
2013-11-28,88.900,127.000,0.000,7.389,-0.778,3.000,2013,332,1
2013-11-29,88.900,127.000,0.000,6.611,-1.611,0.722,2013,333,1
2013-11-30,88.900,127.000,0.000,3.389,-0.778,1.500,2013,334,1
2013-12-01,88.900,127.000,10.160,5.389,0.778,2.889,2013,335,1
2013-12-02,96.520,137.160,0.000,4.778,-9.222,-0.389,2013,336,1
2013-12-03,96.520,137.160,0.000,-5.889,-14.111,-9.222,2013,337,1
2013-12-04,96.520,137.160,0.000,-11.222,-19.500,-14.611,2013,338,1
2013-12-05,96.520,137.160,0.000,-12.722,-18.889,-15.389,2013,339,1
2013-12-06,96.520,137.160,7.620,-11.111,-16.889,-13.889,2013,340,1
2013-12-07,104.140,144.780,2.540,-8.278,-17.889,-12.000,2013,341,1
2013-12-08,106.680,147.320,0.000,-13.889,-22.389,-16.611,2013,342,1
2013-12-09,106.680,147.320,0.000,-8.111,-16.389,-12.111,2013,343,1
2013-12-10,106.680,147.320,0.000,-6.611,-12.222,-9.222,2013,344,1
2013-12-11,106.680,147.320,2.540,-3.000,-12.111,-5.889,2013,345,1
2013-12-12,109.220,149.860,0.000,0.889,-6.000,-2.722,2013,346,1
2013-12-13,109.220,149.860,2.540,0.500,-3.778,-2.000,2013,347,1
2013-12-14,111.760,152.400,0.000,2.111,-2.611,-0.778,2013,348,1
2013-12-15,111.760,152.400,0.000,5.389,-1.889,0.778,2013,349,1
2013-12-16,111.760,152.400,0.000,5.278,-3.889,-0.500,2013,350,1
2013-12-17,111.760,152.400,0.000,6.722,-1.500,3.111,2013,351,1
2013-12-18,111.760,152.400,0.000,4.889,-3.500,-0.389,2013,352,1
2013-12-19,111.760,152.400,0.000,-2.611,-10.000,-5.778,2013,353,1
2013-12-20,111.760,152.400,7.620,-3.000,-11.889,-7.722,2013,354,1
2013-12-21,121.920,160.020,2.540,-0.611,-3.611,-2.278,2013,355,1
2013-12-22,127.000,162.560,5.080,0.778,-2.000,-0.722,2013,356,1
2013-12-23,134.620,167.640,2.540,2.389,-2.500,0.778,2013,357,1
2013-12-24,139.700,170.180,0.000,-0.500,-8.611,-4.722,2013,358,1
2013-12-25,139.700,170.180,0.000,2.889,-7.222,-2.778,2013,359,1
2013-12-26,139.700,170.180,0.000,6.278,-4.000,-0.278,2013,360,1
2013-12-27,137.160,170.180,0.000,6.222,-2.222,2.611,2013,361,1
2013-12-28,139.700,170.180,0.000,1.222,-5.611,-1.278,2013,362,1
2013-12-29,139.700,170.180,0.000,-0.500,-6.722,-3.611,2013,363,1
2013-12-30,139.700,170.180,0.000,4.778,-4.389,-0.222,2013,364,1
2013-12-31,139.700,170.180,0.000,2.111,-2.000,0.000,2013,365,1
2014-01-01,139.700,170.180,0.000,3.500,-6.222,-1.722,2014,1,1
2014-01-02,139.700,170.180,0.000,5.611,-3.278,0.000,2014,2,1
2014-01-03,137.160,170.180,0.000,4.778,-6.889,-0.722,2014,3,1
2014-01-04,137.160,170.180,0.000,-5.611,-10.500,-7.278,2014,4,1
2014-01-05,134.620,170.180,0.000,-2.000,-8.278,-4.278,2014,5,1
2014-01-06,134.620,170.180,2.540,2.778,-5.722,-1.722,2014,6,1
2014-01-07,137.160,172.720,5.080,0.889,-3.000,-0.889,2014,7,1
2014-01-08,147.320,177.800,10.160,0.500,-1.889,-0.611,2014,8,1
2014-01-09,157.480,187.960,2.540,-0.111,-4.889,-3.222,2014,9,1
2014-01-10,162.560,190.500,2.540,1.111,-2.278,-1.000,2014,10,1
2014-01-11,172.720,193.040,0.000,3.500,-3.111,1.389,2014,11,1
2014-01-12,172.720,193.040,7.620,-0.889,-4.722,-3.111,2014,12,1
2014-01-13,210.820,200.660,2.540,-0.389,-2.278,-1.222,2014,13,1
2014-01-14,215.900,203.200,0.000,2.889,-4.722,-2.111,2014,14,1
2014-01-15,215.900,203.200,0.000,6.389,-4.389,0.111,2014,15,1
2014-01-16,218.440,203.200,0.000,9.000,-1.778,2.611,2014,16,1
2014-01-17,218.440,203.200,0.000,8.000,-2.778,0.889,2014,17,1
2014-01-18,218.440,203.200,0.000,9.278,-2.222,1.111,2014,18,1
2014-01-19,218.440,203.200,0.000,10.000,-2.222,1.500,2014,19,1
2014-01-20,218.440,203.200,0.000,6.222,-1.222,2.389,2014,20,1
2014-01-21,218.440,203.200,0.000,8.500,-3.222,1.611,2014,21,1
2014-01-22,218.440,203.200,0.000,3.222,-4.222,0.111,2014,22,1
2014-01-23,218.440,203.200,0.000,3.500,-4.722,-0.500,2014,23,1
2014-01-24,218.440,203.200,0.000,8.278,-4.889,0.778,2014,24,1
2014-01-25,218.440,203.200,0.000,7.722,-2.278,1.500,2014,25,1
2014-01-26,218.440,203.200,0.000,4.889,-2.222,0.778,2014,26,1
2014-01-27,218.440,203.200,0.000,4.611,-2.278,0.778,2014,27,1
2014-01-28,218.440,203.200,2.540,4.000,-6.778,-1.111,2014,28,1
2014-01-29,220.980,205.740,12.700,4.222,-1.611,1.000,2014,29,1
2014-01-30,233.680,218.440,2.540,-1.500,-7.222,-3.500,2014,30,1
2014-01-31,236.220,220.980,2.540,-1.278,-7.722,-5.222,2014,31,1
2014-02-01,241.300,223.520,0.000,-3.722,-8.889,-5.778,2014,32,1
2014-02-02,241.300,223.520,5.080,-0.500,-7.778,-4.889,2014,33,1
2014-02-03,246.380,228.600,2.540,-4.111,-11.722,-6.778,2014,34,1
2014-02-04,248.920,231.140,0.000,-8.278,-15.778,-11.611,2014,35,1
2014-02-05,248.920,231.140,2.540,-8.389,-17.611,-12.722,2014,36,1
2014-02-06,254.000,233.680,10.160,-4.389,-17.389,-10.000,2014,37,1
2014-02-07,266.700,243.840,10.160,-1.222,-6.389,-4.722,2014,38,1
2014-02-08,284.480,254.000,17.780,1.222,-1.278,-0.222,2014,39,1
2014-02-09,327.660,271.780,0.000,1.389,-4.611,-0.389,2014,40,1
2014-02-10,327.660,271.780,0.000,1.722,-6.111,-2.111,2014,41,1
2014-02-11,327.660,271.780,5.080,1.222,-2.389,-0.722,2014,42,1
2014-02-12,332.740,276.860,22.860,3.111,-0.722,1.611,2014,43,1
2014-02-13,355.600,299.720,5.080,3.111,-1.611,1.000,2014,44,1
2014-02-14,355.600,304.800,22.860,3.722,-1.278,1.500,2014,45,1
2014-02-15,368.300,327.660,7.620,7.722,-0.389,3.278,2014,46,1
2014-02-16,378.460,335.280,0.000,5.000,-5.111,-1.500,2014,47,1
2014-02-17,378.460,335.280,2.540,4.000,-1.722,1.500,2014,48,1
2014-02-18,381.000,337.820,5.080,3.889,-2.222,0.611,2014,49,1
2014-02-19,388.620,342.900,0.000,2.611,-9.389,-5.222,2014,50,1
2014-02-20,388.620,342.900,5.080,-1.889,-5.778,-3.778,2014,51,1
2014-02-21,396.240,347.980,0.000,0.222,-3.111,-1.889,2014,52,1
2014-02-22,396.240,347.980,0.000,-0.778,-5.111,-2.722,2014,53,1
2014-02-23,396.240,347.980,2.540,4.778,-1.111,1.722,2014,54,1
2014-02-24,401.320,350.520,0.000,8.278,0.611,3.611,2014,55,1
2014-02-25,401.320,350.520,0.000,9.278,1.111,4.278,2014,56,1
2014-02-26,403.860,350.520,0.000,9.222,-0.222,4.611,2014,57,1
2014-02-27,403.860,350.520,5.080,6.222,1.111,3.000,2014,58,1
2014-02-28,408.940,355.600,2.540,5.611,-1.389,2.000,2014,59,1
2014-03-01,411.480,358.140,5.080,2.389,-2.722,0.500,2014,60,1
2014-03-02,421.640,363.220,15.240,4.389,0.000,1.778,2014,61,1
2014-03-03,436.880,378.460,17.780,3.778,1.278,2.222,2014,62,1
2014-03-04,462.280,396.240,0.000,4.278,-0.500,2.000,2014,63,1
2014-03-05,462.280,396.240,2.540,7.222,1.389,4.278,2014,64,1
2014-03-06,462.280,398.780,7.620,6.611,-0.222,3.389,2014,65,1
2014-03-07,462.280,406.400,0.000,3.611,-2.111,0.389,2014,66,1
2014-03-08,462.280,406.400,2.540,6.500,-2.000,3.389,2014,67,1
2014-03-09,464.820,408.940,25.400,6.111,3.000,4.611,2014,68,1
2014-03-10,472.440,434.340,27.940,5.111,-2.000,0.500,2014,69,1
2014-03-11,497.840,462.280,2.540,5.611,-3.389,-0.778,2014,70,1
2014-03-12,502.920,464.820,0.000,10.222,-5.222,0.389,2014,71,1
2014-03-13,502.920,464.820,0.000,8.611,-5.000,1.222,2014,72,1
2014-03-14,502.920,464.820,2.540,4.778,-0.611,1.889,2014,73,1
2014-03-15,505.460,467.360,0.000,8.111,-4.389,2.000,2014,74,1
2014-03-16,505.460,467.360,2.540,11.000,2.000,7.111,2014,75,1
2014-03-17,508.000,469.900,5.080,7.278,-5.722,-2.111,2014,76,1
2014-03-18,520.700,474.980,0.000,2.722,-9.111,-3.111,2014,77,1
2014-03-19,525.780,474.980,2.540,4.889,-6.722,0.000,2014,78,1
2014-03-20,528.320,477.520,0.000,2.500,-3.778,-1.222,2014,79,1
2014-03-21,528.320,477.520,0.000,3.222,-9.500,-2.389,2014,80,1
2014-03-22,528.320,477.520,0.000,4.500,-7.000,-1.278,2014,81,1
2014-03-23,528.320,477.520,0.000,5.611,-4.778,0.722,2014,82,1
2014-03-24,528.320,477.520,0.000,10.500,-3.000,4.111,2014,83,1
2014-03-25,528.320,477.520,2.540,13.278,-0.278,6.111,2014,84,1
2014-03-26,530.860,480.060,7.620,4.278,-2.222,0.278,2014,85,1
2014-03-27,543.560,487.680,7.620,-0.778,-3.111,-1.500,2014,86,1
2014-03-28,561.340,495.300,2.540,4.222,-4.000,0.722,2014,87,1
2014-03-29,571.500,497.840,35.560,3.500,-0.722,1.278,2014,88,1
2014-03-30,609.600,533.400,0.000,3.000,-4.389,-1.222,2014,89,1
2014-03-31,609.600,533.400,2.540,5.722,-4.222,0.278,2014,90,1
2014-04-01,617.220,535.940,17.780,2.389,-3.111,-1.222,2014,91,1
2014-04-02,635.000,553.720,5.080,4.278,-3.222,-0.389,2014,92,1
2014-04-03,640.080,558.800,0.000,7.222,-4.778,1.278,2014,93,1
2014-04-04,640.080,558.800,2.540,5.111,-1.000,1.500,2014,94,1
2014-04-05,642.620,561.340,0.000,3.722,-0.889,1.278,2014,95,1
2014-04-06,642.620,561.340,2.540,6.278,0.778,3.111,2014,96,1
2014-04-07,645.160,563.880,2.540,12.778,0.778,6.222,2014,97,1
2014-04-08,640.080,566.420,0.000,16.222,3.889,9.000,2014,98,1
2014-04-09,635.000,566.420,0.000,10.889,3.500,6.889,2014,99,1
2014-04-10,624.840,566.420,0.000,9.500,-0.389,4.722,2014,100,1
2014-04-11,619.760,566.420,0.000,10.722,1.111,6.389,2014,101,1
2014-04-12,614.680,566.420,0.000,7.889,0.278,4.611,2014,102,1
2014-04-13,601.980,566.420,0.000,7.222,-1.278,2.722,2014,103,1
2014-04-14,599.440,566.420,0.000,10.111,-1.778,4.222,2014,104,1
2014-04-15,591.820,566.420,0.000,5.778,0.000,3.500,2014,105,1
2014-04-16,584.200,566.420,0.000,7.222,-0.389,3.222,2014,106,1
2014-04-17,576.580,566.420,5.080,13.778,0.500,6.722,2014,107,1
2014-04-18,556.260,571.500,0.000,6.611,0.722,3.000,2014,108,1
2014-04-19,538.480,571.500,0.000,14.000,1.611,8.000,2014,109,1
2014-04-20,523.240,571.500,0.000,8.778,-0.611,4.500,2014,110,1
2014-04-21,518.160,571.500,2.540,13.889,3.222,8.778,2014,111,1
2014-04-22,505.460,574.040,12.700,8.278,-2.722,1.889,2014,112,1
2014-04-23,505.460,586.740,2.540,4.889,-4.778,-0.111,2014,113,1
2014-04-24,510.540,589.280,10.160,8.889,0.611,3.278,2014,114,1
2014-04-25,520.700,599.440,15.240,4.111,0.722,1.778,2014,115,1
2014-04-26,533.400,614.680,0.000,4.222,-3.111,0.500,2014,116,1
2014-04-27,535.940,614.680,2.540,2.778,-2.778,-0.278,2014,117,1
2014-04-28,538.480,617.220,2.540,3.778,-3.889,0.111,2014,118,1
2014-04-29,543.560,619.760,0.000,10.000,0.722,5.000,2014,119,1
2014-04-30,543.560,619.760,0.000,14.389,1.500,8.111,2014,120,1
2014-05-01,530.860,619.760,0.000,17.389,4.222,10.222,2014,121,1
2014-05-02,510.540,619.760,0.000,19.000,7.222,12.611,2014,122,1
2014-05-03,485.140,619.760,0.000,15.500,6.389,10.278,2014,123,1
2014-05-04,457.200,619.760,0.000,11.500,4.000,7.278,2014,124,1
2014-05-05,436.880,619.760,0.000,8.500,1.611,4.500,2014,125,1
2014-05-06,429.260,619.760,0.000,9.778,0.778,5.278,2014,126,1
2014-05-07,414.020,619.760,0.000,8.889,0.500,5.111,2014,127,1
2014-05-08,396.240,619.760,10.160,11.000,-0.611,5.278,2014,128,1
2014-05-09,375.920,629.920,10.160,6.500,0.500,3.222,2014,129,1
2014-05-10,353.060,640.080,2.540,3.389,-1.611,0.500,2014,130,1
2014-05-11,353.060,642.620,2.540,9.111,0.389,4.778,2014,131,1
2014-05-12,340.360,645.160,0.000,9.722,0.611,5.222,2014,132,1
2014-05-13,327.660,645.160,0.000,12.778,4.278,8.611,2014,133,1
2014-05-14,304.800,645.160,0.000,15.500,5.000,11.278,2014,134,1
2014-05-15,276.860,645.160,0.000,18.778,7.389,14.000,2014,135,1
2014-05-16,236.220,645.160,0.000,17.500,8.000,13.278,2014,136,1
2014-05-17,195.580,645.160,0.000,15.278,5.389,10.500,2014,137,1
2014-05-18,160.020,645.160,0.000,9.500,2.278,6.222,2014,138,1
2014-05-19,134.620,645.160,0.000,10.889,0.000,5.778,2014,139,1
2014-05-20,106.680,645.160,0.000,13.278,3.889,8.278,2014,140,1
2014-05-21,76.200,645.160,5.080,14.500,5.000,9.389,2014,141,1
2014-05-22,43.180,650.240,0.000,17.778,4.778,12.278,2014,142,1
2014-05-23,22.860,650.240,0.000,19.000,7.889,14.222,2014,143,1
2014-05-24,0.000,650.240,0.000,15.000,5.778,10.778,2014,144,0
2014-05-25,0.000,650.240,0.000,16.278,6.611,11.389,2014,145,0
2014-05-26,0.000,650.240,0.000,16.500,6.222,11.722,2014,146,0
2014-05-27,0.000,650.240,0.000,19.278,7.222,13.222,2014,147,0
2014-05-28,0.000,650.240,0.000,12.222,1.778,7.889,2014,148,0
2014-05-29,0.000,650.240,0.000,12.111,-1.222,5.389,2014,149,0
2014-05-30,0.000,650.240,0.000,15.389,2.500,10.611,2014,150,0
2014-05-31,0.000,650.240,0.000,17.278,5.611,10.889,2014,151,0
2014-06-01,0.000,650.240,0.000,16.000,5.722,11.278,2014,152,0
2014-06-02,0.000,650.240,0.000,20.389,6.889,14.000,2014,153,0
2014-06-03,0.000,650.240,0.000,18.222,7.778,12.722,2014,154,0
2014-06-04,0.000,650.240,0.000,17.278,6.278,12.389,2014,155,0
2014-06-05,0.000,650.240,0.000,17.500,5.889,12.500,2014,156,0
2014-06-06,0.000,650.240,0.000,17.222,5.722,12.222,2014,157,0
2014-06-07,0.000,650.240,0.000,16.500,5.000,12.000,2014,158,0
2014-06-08,0.000,650.240,0.000,18.000,7.111,12.389,2014,159,0
2014-06-09,0.000,650.240,0.000,20.111,6.778,14.222,2014,160,0
2014-06-10,0.000,650.240,0.000,16.889,6.222,12.000,2014,161,0
2014-06-11,0.000,650.240,0.000,18.000,3.389,11.222,2014,162,0
2014-06-12,0.000,650.240,0.000,22.389,9.611,16.611,2014,163,0
2014-06-13,0.000,650.240,0.000,10.222,3.889,6.500,2014,164,0
2014-06-14,0.000,650.240,2.540,10.722,2.000,6.000,2014,165,0
2014-06-15,0.000,652.780,0.000,13.778,4.111,9.000,2014,166,0
2014-06-16,0.000,652.780,0.000,9.278,0.111,5.722,2014,167,0
2014-06-17,0.000,652.780,2.540,7.278,-1.500,2.889,2014,168,0
2014-06-18,0.000,655.320,2.540,9.000,1.611,4.722,2014,169,0
2014-06-19,0.000,657.860,0.000,18.611,2.889,11.611,2014,170,0
2014-06-20,0.000,657.860,0.000,19.889,10.000,14.611,2014,171,0
2014-06-21,0.000,657.860,0.000,18.778,7.389,13.778,2014,172,0
2014-06-22,0.000,657.860,0.000,18.889,8.778,14.278,2014,173,0
2014-06-23,0.000,657.860,0.000,21.389,7.222,14.778,2014,174,0
2014-06-24,0.000,657.860,0.000,20.000,10.278,15.611,2014,175,0
2014-06-25,0.000,657.860,0.000,16.500,7.500,12.500,2014,176,0
2014-06-26,0.000,657.860,0.000,14.722,7.222,10.278,2014,177,0
2014-06-27,0.000,657.860,0.000,14.722,6.389,9.500,2014,178,0
2014-06-28,0.000,657.860,0.000,15.778,6.222,10.222,2014,179,0
2014-06-29,0.000,657.860,0.000,16.278,5.389,11.278,2014,180,0
2014-06-30,0.000,657.860,0.000,19.389,4.500,12.889,2014,181,0
2014-07-01,0.000,657.860,0.000,25.111,11.278,17.722,2014,182,0
2014-07-02,0.000,657.860,0.000,26.778,13.500,20.722,2014,183,0
2014-07-03,0.000,657.860,0.000,25.722,12.000,18.278,2014,184,0
2014-07-04,0.000,657.860,0.000,25.722,13.222,19.000,2014,185,0
2014-07-05,0.000,657.860,0.000,25.222,11.000,18.222,2014,186,0
2014-07-06,0.000,657.860,0.000,26.889,12.000,20.500,2014,187,0
2014-07-07,0.000,657.860,0.000,25.111,14.722,20.389,2014,188,0
2014-07-08,0.000,657.860,0.000,25.722,12.111,20.000,2014,189,0
2014-07-09,0.000,657.860,0.000,22.889,11.278,18.278,2014,190,0
2014-07-10,0.000,657.860,0.000,25.278,10.611,17.889,2014,191,0
2014-07-11,0.000,657.860,0.000,26.611,12.611,20.000,2014,192,0
2014-07-12,0.000,657.860,0.000,27.000,13.889,19.889,2014,193,0
2014-07-13,0.000,657.860,0.000,29.222,14.222,21.889,2014,194,0
2014-07-14,0.000,657.860,0.000,27.611,15.778,22.778,2014,195,0
2014-07-15,0.000,657.860,0.000,24.111,13.889,19.722,2014,196,0
